Id	Desc	Name	Atlas	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	Color	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SexReq	SortId	CompoundType	CompondLevel	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	IsCanStorage	IsCanQianKunDai	QianKunDaiGroup	QianKunDaiLevel	IsCanBatchUse	IsNeedAddRemind	IsNeedUseRemind	MaxStorage	SupplyJuqiExp	ItemRmbVal	StallItemID	StallOtherClass	IsNeedSecPasswd
2067	死泽-神魔志异	神魔志异	Icon	yunvxinjing	记录了什么鬼怪传闻的奇书。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43488	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2068	死泽-软磨硬泡	禁书	Icon	yunvxinjing	啧啧啧，一本神奇的书籍。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43489	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2069	死泽-遁地符咒	遁地符咒	Icon	fuzhou	周一仙所制符咒，使用后能够遁地而走。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43490	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2070	小池镇-支线-教训强盗	砚台	Icon	yantai	一块外形古朴的砚台，据说是祖传之物。	6	2	1	2	2	1	300	0	1	0	0	0	999	-1	-1	43491	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2071	小池镇-支线-珍珠项链	珍珠项链	Icon	zhenzhu	看似价格不菲的项链，不知为何村口小贩在摆摊售卖时只标价5银币。	6	2	1	2	2	1	300	0	1	0	0	0	999	-1	-1	43492	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2072	主线-调虎离山	火把	Icon	huoba	一支熊熊燃烧的火把。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43493	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2073	主线-网罗黄雀	网兜	Icon	wangdou	南疆当地人常用来抓黄雀的网。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2074	主线-油炸果实	黑心果	Icon	heixinguo	南疆特有果子，外表翠绿，肉白嫩，但肉心却为黑色，用油锅炸食，味道大是鲜美。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43495	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2075	主线-烤制熊尾	熊尾	Icon	yangmao	南疆特有的长尾熊的尾巴，是其精华之所在，肉质鲜美。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43496	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2076	主线-山野清泉	水袋	Icon	lingchen	一只装着冷冽清泉的水袋。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43497	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2077	主线-无酒不欢	酒壶	Icon	lingchen	装着苗族特产烈酒的酒袋。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43498	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2078	主线-长尾熊尾	长尾熊尾	Icon	hupi	南疆特有的长尾熊的尾巴，是其精华之所在。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43499	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2079	主线-击杀猪妖	兽骨	Icon	hugu	赤尾猪妖的兽骨，看起来庞大且狰狞。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2080	环任务-蝙蝠皮	蝙蝠皮	Icon	xiongpi	一张残破的蝙蝠皮，似乎不怎么值钱。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2081	环任务-鳄鱼皮	毒蛇皮	Icon	xiongpi	一张完整的毒蛇皮，做成包会很值钱。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2082	环任务-果子	果子	Icon	heixinguo	被啃了一口的水果。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2083	环任务-炼血珠	炼血珠	Icon	hongyao_01	一个红色柱子，里面隐隐有血光闪动。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2084	环任务-内丹	内丹	Icon	sheli	一颗白色的内丹。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2085	环任务-犬牙	犬牙	Icon	langya	一枚锋利的獠牙。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2086	环任务-避毒丹	避毒丹	Icon	lanyao_01	一颗蓝色的珠子。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2087	环任务-玄火令	玄火令	Icon	fuzhou	一枚令牌。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2088	环任务-野猪牙	野猪牙	Icon	langya	一枚锋利的獠牙。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2089	环任务-妖灵	妖灵	Icon	chongwudan	一个被封印的妖灵。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2090	环任务-灵骨护符	灵骨护符	Icon	hufu_11	蛇骨制成的护符。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2091	环任务-蛇胆	蛇胆	Icon	maoyan	一枚蛇胆。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2092	环任务-毒玉	毒玉	Icon	ganlanshi	一块绿色的玉佩，隐隐发出毒气。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2093	环任务-钳颚	内丹	Icon	dabanggu	锋利的下颚。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2094	环任务-毒经碎片	毒经碎片	Icon	niupi	一本书的碎片	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2095	环任务-蝎尾针	蝙蝠毒牙	Icon	xieziweiba	一枚蝎尾的弯钩针。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2096	环任务-圣殿地图	圣殿地图	Icon	niupi	一张地图。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2097	环任务-头骨碎片	流寇武器	Icon	hugu	一块骨头碎片。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2098	环任务-古董	古董	Icon	yupei_11	一个古董，看起来不怎么值钱。	6	1	1	3	3	1	300	0	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2099	青云-隐藏1-贪吃猴子	宋大仁的包裹	Icon	songdarenbaoguo	被小灰偷去的宋大仁的包裹，鼓鼓囊囊的似乎装了什么东西的样子。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2100	青云-隐藏1触发道具	神秘的包裹	Icon	shenmibaoguo	猴子逃跑时落下的包裹，鼓鼓囊囊的似乎装了什么东西的样子。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2101	青云-隐藏2触发道具	阳澄湖大闸蟹	Icon	dazhaxie	一只活蹦乱跳的…恩…大闸蟹！	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2102	夫妻日常-小池镇-寓情于花	爱情果实	Icon	caoyao	爱情果实，传说采集到它的人都有好运!	6	2	1	2	2	1	300	0	0	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	1	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2103	隐藏任务-河阳志残页1	河阳志残页·壹	Icon	langpi	看似破旧的古籍残页，隐约可见“河阳志”三字。残页散落各处，收集到4份后，拿到八卦炉中进行合成可以拼凑出整本的“河阳志”。	6	2	1	2	2	1	300	0	1	1	5	0	999	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	1	1	182	-1	0	0	1	-1	0	0	-1	0	0
2104	隐藏任务-河阳志残页2	河阳志残页·贰	Icon	langpi	看似破旧的古籍残页，隐约可见“河阳志”三字。残页散落各处，收集到4份后，拿到八卦炉中进行合成可以拼凑出整本的“河阳志”。	6	2	1	2	2	1	300	0	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	1	1	183	-1	0	0	1	-1	0	0	-1	0	0
2105	隐藏任务-河阳志残页3	河阳志残页·叁	Icon	langpi	看似破旧的古籍残页，隐约可见“河阳志”三字。残页散落各处，收集到4份后，拿到八卦炉中进行合成可以拼凑出整本的“河阳志”。	6	2	1	2	2	1	300	0	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	1	1	184	-1	0	0	1	-1	0	0	-1	0	0
2106	隐藏任务-河阳志残页4	河阳志残页·肆	Icon	langpi	看似破旧的古籍残页，隐约可见“河阳志”三字。残页散落各处，收集到4份后，拿到八卦炉中进行合成可以拼凑出整本的“河阳志”。	6	2	1	2	2	1	300	0	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	1	1	185	-1	0	0	1	-1	0	0	-1	0	0
2107	隐藏任务-河阳志	河阳志	Icon	yunvxinjing	完整版的【河阳志】。据说是河阳城老城主留下的，里面主要记载着河阳城的风貌人情，以及一些…看起来不知道代表什么的特殊标记。打开看看也许有额外收获。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	1	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2108	主线-上等好货	上等皮毛	Icon	niupi	苗疆上等皮毛，手感舒适，保暖又好看！	6	1	1	2	2	1	300	0	1	1	5	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2109	隐藏任务-烧鸡	烧鸡	Icon	shaoji	色香味俱全的烧鸡，非常好吃！	6	1	1	2	2	1	300	0	1	1	5	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2110	隐藏任务-司南	司南	Icon	sinan	不属于这个时代的物品，猎奇的商人们会非常喜欢。出售给货郎可换取50000银币。	6	1	1	2	2	1	300	0	1	1	50000	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2111	流波山-主线-信件	信件	Icon	xinjian	师门传来的信件。	6	1	1	3	3	1	300	1	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2112	流波山-主线-镇海印	镇海印	Icon	fabao_fulongding	流波山的镇海神器。	6	1	1	3	3	1	300	1	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2113	十万大山-主线-香烛	香烛	Icon	xianghuo	一把香烛。	6	1	1	3	3	1	300	1	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2114	十万大山-主线-火把	火把	Icon	huoba	一支火把。	6	1	1	3	3	1	300	1	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2115	十万大山-主线-戒指	乾坤青光戒	Icon	fabao_qingguangjie	一枚神秘的戒指。	6	1	1	3	3	1	300	1	1	0	0	0	999	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2116	隐藏任务-神鬼苍生图（显色前）	神鬼苍生图	Icon	niupi	打开后你会发现你根本看不懂！听说河阳城的玄学师对此图颇有了解，不妨去问问！（此任务仅可完成一次）	6	1	1	3	3	1	300	1	1	0	0	0	1	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	1	0	0	-1	-1	0	0	1	1	0	0	-1	0	0
2117	隐藏任务-神鬼苍生图（显色后）	神鬼苍生图	Icon	niupi	根据图上面的标识，寻找宝物吧！	6	1	1	3	3	1	300	1	1	0	0	0	1	-1	-1	43500	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	1	0	0	-1	0	0
2118	隐藏任务-陈年老酒	陈年老酒	Icon	chennianjiu	一坛陈年老酒，喝一口就醉了！	6	1	1	2	2	1	300	0	1	1	5	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2119	掉落产物-隐藏任务-掉落	倾世花	Icon	shangxinhua	与“鬼食之骨”、“地之正果”、“天诛石”一同放入八卦炉，可以获得“神鬼苍生图”。采矿时有极小几率获得“天诛石”；狩猎时有极小几率获得“鬼食之骨”；垂钓时有极小几率获得“地之正果”。（物品掉落受彻夜不眠影响）	6	1	1	1	3	28	300	0	1	1	1	0	999	-1	-1	2420	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	1	1	186	-1	0	0	1	-1	0	0	-1	0	0
2120	隐藏任务-布满尘土的箱子	布满尘土的箱子	Icon	baoxiang_3	一口大箱子，看起来有些年头了！沉甸甸的，不知道里面是什么。	6	1	1	2	2	1	300	0	1	0	0	0	1	-1	-1	43500	1	1	2	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	1	0	0	-1	0	0
2121	隐藏任务-锈迹斑斑的钥匙	锈迹斑斑的钥匙	Icon	xiujiyaoshi	一把古旧的钥匙，似乎可以开启同样古旧的箱子。	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43500	1	1	2	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	1	0	0	-1	0	0
2122	隐藏任务-纸团	古老的信笺	Icon	xinjian	古老的信笺，应该是老城主留下的。打开后里面写着：只有“勤奋”才是河阳城百姓世代富足的秘密！	6	1	1	2	2	1	300	0	1	1	1	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2123	流波山-支线-香料	香料	Icon	lingchen	一把辛香料。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2124	流波山-蟹肉	蟹肉	Icon	hupi	新鲜的肉品。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2125	流波山-支线-鳄鱼肉	毒蛇肉	Icon	hupi	新鲜的肉品，有毒，却极端美味。想吃总是要付出点代价。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2126	大王村-支线-内丹	内丹	Icon	sheli	一颗白色的内丹，还发着柔和的光芒。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2127	大王村-支线-礼器	礼器	Icon	fabao_lunhunzhu	古旧的祭祀用具。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2128	隐藏任务-女儿红	女儿红	Icon	nverhong	埋藏了很多年的酒，越陈越香！少年，喝一口尝尝？	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2129	隐藏任务-怨灵之怒	怨灵之怒	Icon	shiliushi	怨灵之怒，看起来戾气很重的样子，不知道使用后会怎么样？试试吧！	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2130	隐藏任务-黑节竹之怒	黑节竹之怒	Icon	yaoshouhunyu	黑节竹之怒，看起来戾气很重的样子，不知道使用后会怎么样？试试吧！	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2131	隐藏任务-偷懒弟子之怒	偷懒弟子之怒	Icon	sheli	偷懒弟子之怒，看起来戾气很重的样子，不知道使用后会怎么样？试试吧！	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2132	隐藏任务-魅宗弟子之怒	魅宗弟子之怒	Icon	hulixue	魅宗弟子之怒，看起来戾气很重的样子，不知道使用后会怎么样？试试吧！	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2133	隐藏任务-灵狐之怒	灵狐之怒	Icon	yuxiangshi	灵狐之怒，看起来戾气很重的样子，不知道使用后会怎么样？试试吧！	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2134	隐藏任务-河阳志（追踪专用）	完整的河阳志	Icon	yunvxinjing	完整的河阳志，上面标记的三个点不知道是什么意思，挨个去看看吧！	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2135	支线-控妖之笛	控妖笛	Icon	dizi	秦无炎的法宝，能够操控毒虫。	6	1	1	3	3	1	300	0	1	0	0	0	1	-1	-1	43499	1	1	3	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2136	支线-回家的路	烟花	Icon	putongyanhua	用来给神农氏后裔报信的烟花讯号。	6	2	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43494	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2137	空桑山-主线-树妖之花	树妖之花	Icon	shangxinhua	铁树百年一开花，树妖前年花方现。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2138	流波山-主线-阵法残片	阵法残片	Icon	niupi	布阵所用法器的残片，上面画着晦涩的符文。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2139	毒蛇谷-主线-蛇胆	蛇胆	Icon	shiliushi	毒蛇的蛇胆，用于配药或制毒都有奇效。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2140	毒蛇谷-主线-尸草	尸草	Icon	caoyao	冒着死气的草药。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2141	蛮荒-主线-头骨	武器	Icon	baojian	流寇的武器残片。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2142	蛮荒-主线-钳颚	毒牙	Icon	langya	蝙蝠的毒牙，异常锋利还有剧毒，是制作陷阱机关的上好材料。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2143	蛮荒-主线-令牌	令牌	Icon	fuzhou	守卫的令牌，持有令牌可以进入蛮荒圣殿。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2144	蛮荒-主线-地图	地图	Icon	niupi	一份圣域地图。	6	1	1	2	2	1	300	0	1	1	0	0	999	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2145	支线-夫妻日常（5）	痴情果	Icon	heixinguo	月老拜托你帮忙寻找的东西，交给他之后会获得丰厚的报酬！	6	1	1	2	2	1	300	0	1	1	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2146	支线-夫妻日常（4）	相思木	Icon	chaihuo	月老拜托你帮忙寻找的东西，交给他之后会获得丰厚的报酬！	6	1	1	2	2	1	300	0	1	1	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2147	帮派环-摘星壶-青云	摘星壶	Icon	lingchen	不知何年何月何人所制，温润如玉，有摘星之能。	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2148	帮派环-天将令	天将令	Icon	yupei_10	一枚玉佩型的令牌，注入真气可召唤云游天将。#r[cb2626]邀请同帮派的好友一起组队击败云游天将可以获得更多的奖励！同队伍的小伙伴也可以获得奖励！[-]	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2149	帮派环-摘星壶-天音	摘星壶	Icon	lingchen	不知何年何月何人所制，温润如玉，有摘星之能。	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
2150	帮派环-摘星壶-鬼王	摘星壶	Icon	lingchen	不知何年何月何人所制，温润如玉，有摘星之能。	6	1	1	2	2	1	300	1	1	0	0	0	1	-1	-1	43423	1	1	1	1	-1	DiaoLuo_RenWuDaoJu	0.005	-1	0	0	0	-1	-1	0	0	1	-1	0	0	-1	0	0
